全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
閉室日：日曜日、祝日、年末年始（12/29～1/37）",無,,,,,,,,,,,,,,,
112038,k130000282,埼玉県川口市,飯塚小放課後児童クラブ,イイヅカショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市飯塚２－１１－１,埼玉県,川口市飯塚２－１１－１,,,,35.799085,139.712158,,,,,048-251-4102,,048-251-4102,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/38）",無,,,,,,,,,,,,,,,
112038,k130000283,埼玉県川口市,新郷東小放課後児童クラブ,シンゴウヒガシショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字峯３６１,埼玉県,川口市大字峯３６１,,,,35.82967,139.776154,,,,,048-297-9020,,048-297-9020,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/39）",無,,,,,,,,,,,,,,,
112038,k130000284,埼玉県川口市,戸塚北小放課後児童クラブ,トヅカキタショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市東川口３－１２－１,埼玉県,川口市東川口３－１２－１,,,,35.879051,139.746246,,,,,048-294-9373,,048-294-9373,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/40）",無,,,,,,,,,,,,,,,
112038,k130000285,埼玉県川口市,木曽呂小放課後児童クラブ,キゾロショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字木曽呂３８２－２,埼玉県,川口市大字木曽呂３８２－２,,,,35.859489,139.725113,,,,,048-298-0303,,048-298-0303,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/41）",無,,,,,,,,,,,,,,,
112038,k130000286,埼玉県川口市,戸塚綾瀬小放課後児童クラブ,トヅカアヤセショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字藤兵衛新田２３９－１,埼玉県,川口市大字藤兵衛新田２３９－１,,,,35.868229,139.765488,,,,,048-294-7821,,048-294-7821,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/42）",無,,,,,,,,,,,,,,,
112038,k130000287,埼玉県川口市,芝小放課後児童クラブ,シバショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字芝５２１８,埼玉県,川口市大字芝５２１８,,,,35.837692,139.692673,,,,,048-265-2650,,048-265-2650,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/43）",無,,,,,,,,,,,,,,,
112038,k130000288,埼玉県川口市,飯仲小放課後児童クラブ,イイナカショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市南町２－３－１,埼玉県,川口市南町２－３－１,,,,35.804047,139.707977,,,,,048-254-5650,,048-254-5650,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/44）",無,,,,,,,,,,,,,,,
112038,k130000289,埼玉県川口市,朝日西小放課後児童クラブ,アサヒニシショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市朝日４－１７－１２,埼玉県,川口市朝日４－１７－１２,,,,35.810215,139.742432,,,,,048-225-5168,,048-225-5168,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/45）",無,,,,,,,,,,,,,,,
112038,k130000290,埼玉県川口市,新郷南小放課後児童クラブ,シンゴウミナミショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市江戸３－１２－１,埼玉県,川口市江戸３－１２－１,,,,35.819904,139.752518,,,,,048-281-7716,,048-281-7716,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/46）",無,,,,,,,,,,,,,,,
112038,k130000291,埼玉県川口市,東本郷小放課後児童クラブ,ヒガシホンゴウショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字東本郷６３０,埼玉県,川口市大字東本郷６３０,,,,35.823524,139.765642,,,,,048-284-2260,,048-284-2260,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/47）",無,,,,,,,,,,,,,,,
112038,k130000292,埼玉県川口市,戸塚南小放課後児童クラブ,トヅカミナミショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字戸塚南４－１０－１,埼玉県,川口市大字戸塚南４－１０－１,,,,35.865054,139.744999,,,,,048-295-8877,,048-295-8877,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/48）",無,,,,,,,,,,,,,,,
112038,k130000293,埼玉県川口市,桜町小放課後児童クラブ,サクラチョウショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市桜町３－２－１７,埼玉県,川口市桜町３－２－１７,,,,35.841295,139.738584,,,,,048-283-1206,,048-283-1206,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/49）",無,,,,,,,,,,,,,,,
112038,k130000294,埼玉県川口市,鳩ヶ谷小放課後児童クラブ,ハトガヤショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市鳩ヶ谷本町１－６－３,埼玉県,川口市鳩ヶ谷本町１－６－３,,,,35.832771,139.738663,,,,,048-285-5655,,048-285-5655,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/50）",無,,,,,,,,,,,,,,,
112038,k130000295,埼玉県川口市,中居小放課後児童クラブ,ナカイショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市南鳩ヶ谷２－１－１,埼玉県,川口市南鳩ヶ谷２－１－１,,,,35.817986,139.74263,,,,,048-285-5949,,048-285-5949,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/51）",無,,,,,,,,,,,,,,,
112038,k130000296,埼玉県川口市,辻小放課後児童クラブ,ツジショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市南鳩ヶ谷７－２３－２２,埼玉県,川口市南鳩ヶ谷７－２３－２２,,,,35.822846,139.732972,,,,,048-281-2511,,048-281-2511,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/52）",無,,,,,,,,,,,,,,,
112038,k130000297,埼玉県川口市,里小放課後児童クラブ,サトショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市大字里６４５－１,埼玉県,川口市大字里６４５－１,,,,35.835751,139.7332,,,,,048-285-8300,,048-285-8300,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/53）",無,,,,,,,,,,,,,,,
112038,k130000298,埼玉県川口市,南鳩ヶ谷小放課後児童クラブ,ミナミハトガヤショウホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市南鳩ヶ谷５－２６－２４,埼玉県,川口市南鳩ヶ谷５－２６－２４,,,,35.814686,139.732117,,,,,048-283-6333,,048-283-6333,,,,,,川口市,,,６歳～１２歳（小学校１年生～６年生）,月火水木金土,,,"平日：放課後～18：30（延長利用：19：00）
土曜（学校休業日含む）：8：30～18：30（延長利用：19：00）
学校休業日等の平日：8：00～18：30（延長利用：19：00）
閉室日：日曜日、祝日、年末年始（12/29～1/54）",無,,,,,,,,,,,,,,,
112038,k130000299,埼玉県川口市,学童　ゆういく,ガクドウ　ユウイク,,放課後児童クラブ,112038,,埼玉県川口市幸町1-1-31,埼玉県,川口市幸町1-1-31,,,イーストコート202,35.8051471,139.7209381,,,,,(048)278-1774,,,,,,,,特定非営利活動法人ゆういく,2023/1/11,40,小学校1年生から6年生,月火水木金土,,,開始時間については、小学校の授業日は放課後から20:00まで、小学校の授業の休業日(土曜日を含む)は7:30から20:00まで。休室日は日曜日、祝日及び12/29から1/3まで、お盆期間（8/15前後）。,,,,,,,,,,,,,,,,
112038,k130000300,埼玉県川口市,石原塾放課後児童クラブ,イシハラジュクホウカゴジドウクラブ,,放課後児童クラブ,112038,,埼玉県川口市幸町2-2-16,埼玉県,川口市幸町2-2-16,,,クレールマルシェ川口303B,35.8052093,139.719567,,,,,(048)229-1714,,,,,,,,株式会社オープンアップ,2023/3/1,20,小学校1年生から6年生,月火水木金,,,開始時間については、小学校の授業日は放課後から21:00まで、小学校の授業の休業日は9:00から21:00まで。休室日は土曜日、日曜日、祝日及び年末年始（年度に応じ別に定める）。,,,,,,,,,,,,,,,,
112038,k130000301,埼玉県川口市,コマームナーサリー樹モール,コマームナーサリージュモール,,認可私立保育所,112038,,埼玉県川口市栄町3-13-1,埼玉県,川口市栄町3-13-1,,,2F,35.803211,139.7203,,,,,(048)452-8622,,(048)452-8623,,,,,,株式会社　コマーム,2023/4/1,60,0歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から19：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000302,埼玉県川口市,コマームナーサリー本町,コマームナーサリーホンチョウ,,認可私立保育所,112038,,埼玉県川口市本町3-6-30,埼玉県,川口市本町3-6-30,,,本町三丁目分室　2F、3F,35.800205,139.723007,,,,,(048)242-5957,,(048)242-5958,,,,,,株式会社　コマーム,2023/4/1,60,3歳から5歳,月火水木金土,7:00,19:30,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,無,,,,,,,,,,,,,,,
112038,k130000303,埼玉県川口市,認定こども園新郷南幼稚園,ニンテイコドモエンシンゴウミナミヨウチエン,,認定こども園（幼保連携型）,112038,,埼玉県川口市本蓮3-2-15,埼玉県,川口市本蓮3-2-15,,,,35.815189,139.760095,,,,,(048)282-3434,,(048)287-0191,,,,,,学校法人　平林学園,2023/4/1,222,0歳から5歳,月火水木金土,7:00,19:00,"保育所の土曜日の開所時間は07：00から19：00休所日は日曜日及び祝日、12/29から1/3まで
幼稚園の休所日は土曜日、日曜日、祝日及び夏季・冬季・春季休園日並びにその他休園日",有,,,,,,,,,,,,,,,
112038,k130000304,埼玉県川口市,第２東川口鳩笛保育園,ダイニヒガシカワグチハトブエホイクエン,,認可私立保育所,112038,,埼玉県川口市戸塚2-3-30,埼玉県,川口市戸塚2-3-30,,,,35.872474,139.744745,,,,,(048)452-4034,,(048)452-4035,,,,,,社会福祉法人　精寿会,2023/4/1,,1歳から5歳,月火水木金土,7:00,19:00,土曜日の開所時間は07：00から18：00休所日は日曜日及び祝日、12/29から1/3まで,有,,,,,,,,,,,,,,,
112038,k130000305,埼玉県川口市,安行こども園,アンギョウコドモエン,,認定こども園（幼保連携型）,112038,,埼玉県川口市安行領家1193,埼玉県,川口市安行領家1193,,,,35.849503,139.760839,,,,,(048)296-7747,,(048)294-8833,,,,,,学校法人　安行学園,2024/4/1,,1歳から5歳,月火水木金土,7:00,19:00,"保育所の土曜日の開所時間は07：00から19：00休所日は日曜日及び祝日、12/29から1/3まで
幼稚園の休所日は土曜日、日曜日、祝日及び夏季・冬季・春季休園日並びにその他休園日",無,,,,,,,,,,,,,,,
